8.000000000000000000e+01,4.520000000000000000e+03
1.400000000000000000e+02,1.580000000000000000e+03
1.600000000000000000e+02,1.600000000000000000e+03
1.800000000000000000e+02,1.620000000000000000e+03
4.000000000000000000e+02,3.400000000000000000e+03
4.400000000000000000e+02,3.440000000000000000e+03
4.600000000000000000e+02,3.460000000000000000e+03
4.800000000000000000e+02,3.480000000000000000e+03
5.400000000000000000e+02,3.520000000000000000e+03
5.600000000000000000e+02,3.520000000000000000e+03
5.800000000000000000e+02,3.540000000000000000e+03
6.000000000000000000e+02,3.560000000000000000e+03
7.200000000000000000e+02,3.660000000000000000e+03
7.400000000000000000e+02,3.680000000000000000e+03
7.600000000000000000e+02,3.700000000000000000e+03
7.800000000000000000e+02,3.720000000000000000e+03
8.600000000000000000e+02,3.780000000000000000e+03
9.400000000000000000e+02,3.840000000000000000e+03
2.360000000000000000e+03,3.300000000000000000e+03
