0.000000000000000000e+00,4.420000000000000000e+03
0.000000000000000000e+00,4.440000000000000000e+03
0.000000000000000000e+00,4.460000000000000000e+03
0.000000000000000000e+00,4.400000000000000000e+03
2.000000000000000000e+01,4.420000000000000000e+03
2.000000000000000000e+01,4.440000000000000000e+03
2.000000000000000000e+01,4.460000000000000000e+03
2.000000000000000000e+01,4.480000000000000000e+03
4.000000000000000000e+01,4.480000000000000000e+03
4.000000000000000000e+01,4.500000000000000000e+03
6.000000000000000000e+01,4.500000000000000000e+03
6.000000000000000000e+01,4.520000000000000000e+03
8.000000000000000000e+01,4.500000000000000000e+03
8.000000000000000000e+01,4.520000000000000000e+03
8.000000000000000000e+01,1.580000000000000000e+03
8.000000000000000000e+01,1.560000000000000000e+03
8.000000000000000000e+01,4.540000000000000000e+03
1.000000000000000000e+02,4.520000000000000000e+03
1.000000000000000000e+02,1.580000000000000000e+03
1.000000000000000000e+02,1.560000000000000000e+03
1.000000000000000000e+02,4.540000000000000000e+03
1.000000000000000000e+02,1.540000000000000000e+03
1.200000000000000000e+02,1.600000000000000000e+03
1.200000000000000000e+02,4.520000000000000000e+03
1.200000000000000000e+02,1.580000000000000000e+03
1.200000000000000000e+02,1.560000000000000000e+03
1.200000000000000000e+02,4.540000000000000000e+03
1.200000000000000000e+02,1.540000000000000000e+03
1.400000000000000000e+02,1.600000000000000000e+03
1.400000000000000000e+02,4.520000000000000000e+03
1.400000000000000000e+02,1.580000000000000000e+03
1.400000000000000000e+02,1.560000000000000000e+03
1.400000000000000000e+02,4.540000000000000000e+03
1.400000000000000000e+02,1.540000000000000000e+03
1.600000000000000000e+02,1.620000000000000000e+03
1.600000000000000000e+02,1.600000000000000000e+03
1.600000000000000000e+02,1.580000000000000000e+03
1.800000000000000000e+02,1.640000000000000000e+03
1.800000000000000000e+02,1.620000000000000000e+03
1.800000000000000000e+02,1.600000000000000000e+03
2.000000000000000000e+02,1.660000000000000000e+03
2.000000000000000000e+02,1.640000000000000000e+03
2.000000000000000000e+02,1.620000000000000000e+03
2.200000000000000000e+02,1.660000000000000000e+03
2.200000000000000000e+02,1.640000000000000000e+03
2.200000000000000000e+02,1.620000000000000000e+03
2.400000000000000000e+02,1.640000000000000000e+03
3.600000000000000000e+02,3.360000000000000000e+03
3.600000000000000000e+02,2.420000000000000000e+03
3.600000000000000000e+02,3.380000000000000000e+03
3.600000000000000000e+02,2.440000000000000000e+03
3.600000000000000000e+02,3.400000000000000000e+03
3.800000000000000000e+02,3.360000000000000000e+03
3.800000000000000000e+02,2.420000000000000000e+03
3.800000000000000000e+02,3.380000000000000000e+03
3.800000000000000000e+02,2.440000000000000000e+03
3.800000000000000000e+02,3.400000000000000000e+03
3.800000000000000000e+02,2.460000000000000000e+03
3.800000000000000000e+02,3.420000000000000000e+03
4.000000000000000000e+02,3.360000000000000000e+03
4.000000000000000000e+02,2.420000000000000000e+03
4.000000000000000000e+02,3.380000000000000000e+03
4.000000000000000000e+02,2.440000000000000000e+03
4.000000000000000000e+02,3.400000000000000000e+03
4.000000000000000000e+02,2.460000000000000000e+03
4.000000000000000000e+02,3.420000000000000000e+03
4.000000000000000000e+02,2.480000000000000000e+03
4.000000000000000000e+02,3.440000000000000000e+03
4.200000000000000000e+02,3.380000000000000000e+03
4.200000000000000000e+02,2.440000000000000000e+03
4.200000000000000000e+02,3.400000000000000000e+03
4.200000000000000000e+02,2.460000000000000000e+03
4.200000000000000000e+02,3.420000000000000000e+03
4.200000000000000000e+02,2.480000000000000000e+03
4.200000000000000000e+02,3.440000000000000000e+03
4.200000000000000000e+02,3.460000000000000000e+03
4.400000000000000000e+02,2.440000000000000000e+03
4.400000000000000000e+02,3.400000000000000000e+03
