5.500000000000000000e+02,5.490000000000000000e+02
8.330000000000000000e+02,0.000000000000000000e+00
8.340000000000000000e+02,0.000000000000000000e+00
8.340000000000000000e+02,1.000000000000000000e+00
8.350000000000000000e+02,1.000000000000000000e+00
8.350000000000000000e+02,2.000000000000000000e+00
8.350000000000000000e+02,0.000000000000000000e+00
8.360000000000000000e+02,2.000000000000000000e+00
8.360000000000000000e+02,3.000000000000000000e+00
8.370000000000000000e+02,3.000000000000000000e+00
8.370000000000000000e+02,4.000000000000000000e+00
8.370000000000000000e+02,2.000000000000000000e+00
8.380000000000000000e+02,5.000000000000000000e+00
8.380000000000000000e+02,4.000000000000000000e+00
8.390000000000000000e+02,6.000000000000000000e+00
8.390000000000000000e+02,5.000000000000000000e+00
8.400000000000000000e+02,7.000000000000000000e+00
8.400000000000000000e+02,6.000000000000000000e+00
8.410000000000000000e+02,8.000000000000000000e+00
8.410000000000000000e+02,9.000000000000000000e+00
8.410000000000000000e+02,7.000000000000000000e+00
8.420000000000000000e+02,9.000000000000000000e+00
8.420000000000000000e+02,1.000000000000000000e+01
8.420000000000000000e+02,8.000000000000000000e+00
8.420000000000000000e+02,1.100000000000000000e+01
8.430000000000000000e+02,1.000000000000000000e+01
8.430000000000000000e+02,1.100000000000000000e+01
8.430000000000000000e+02,9.000000000000000000e+00
8.440000000000000000e+02,1.100000000000000000e+01
8.440000000000000000e+02,1.200000000000000000e+01
8.440000000000000000e+02,1.300000000000000000e+01
8.450000000000000000e+02,1.300000000000000000e+01
8.450000000000000000e+02,1.200000000000000000e+01
8.460000000000000000e+02,1.400000000000000000e+01
8.460000000000000000e+02,1.300000000000000000e+01
8.470000000000000000e+02,1.500000000000000000e+01
8.470000000000000000e+02,1.400000000000000000e+01
8.480000000000000000e+02,1.600000000000000000e+01
8.480000000000000000e+02,1.500000000000000000e+01
8.480000000000000000e+02,1.700000000000000000e+01
8.490000000000000000e+02,1.700000000000000000e+01
8.500000000000000000e+02,1.800000000000000000e+01
8.500000000000000000e+02,1.900000000000000000e+01
8.510000000000000000e+02,1.900000000000000000e+01
8.510000000000000000e+02,2.000000000000000000e+01
8.520000000000000000e+02,2.000000000000000000e+01
8.520000000000000000e+02,2.100000000000000000e+01
8.520000000000000000e+02,1.900000000000000000e+01
8.520000000000000000e+02,2.200000000000000000e+01
8.530000000000000000e+02,2.200000000000000000e+01
8.530000000000000000e+02,2.100000000000000000e+01
8.530000000000000000e+02,2.300000000000000000e+01
8.530000000000000000e+02,2.000000000000000000e+01
8.540000000000000000e+02,2.300000000000000000e+01
8.540000000000000000e+02,2.200000000000000000e+01
8.540000000000000000e+02,2.400000000000000000e+01
8.550000000000000000e+02,2.400000000000000000e+01
8.550000000000000000e+02,2.300000000000000000e+01
8.560000000000000000e+02,2.500000000000000000e+01
8.560000000000000000e+02,2.400000000000000000e+01
8.570000000000000000e+02,2.600000000000000000e+01
8.580000000000000000e+02,2.700000000000000000e+01
8.580000000000000000e+02,2.800000000000000000e+01
8.590000000000000000e+02,2.800000000000000000e+01
8.590000000000000000e+02,2.700000000000000000e+01
8.590000000000000000e+02,2.900000000000000000e+01
8.600000000000000000e+02,2.900000000000000000e+01
8.600000000000000000e+02,3.000000000000000000e+01
8.600000000000000000e+02,2.800000000000000000e+01
8.610000000000000000e+02,3.000000000000000000e+01
8.610000000000000000e+02,3.100000000000000000e+01
8.620000000000000000e+02,3.200000000000000000e+01
8.620000000000000000e+02,3.100000000000000000e+01
8.630000000000000000e+02,3.300000000000000000e+01
8.630000000000000000e+02,3.200000000000000000e+01
8.630000000000000000e+02,3.400000000000000000e+01
8.640000000000000000e+02,3.400000000000000000e+01
8.650000000000000000e+02,3.500000000000000000e+01
8.650000000000000000e+02,3.400000000000000000e+01
8.660000000000000000e+02,3.600000000000000000e+01
8.670000000000000000e+02,3.700000000000000000e+01
8.670000000000000000e+02,3.600000000000000000e+01
8.680000000000000000e+02,3.800000000000000000e+01
8.680000000000000000e+02,3.700000000000000000e+01
8.690000000000000000e+02,3.900000000000000000e+01
8.690000000000000000e+02,3.800000000000000000e+01
8.690000000000000000e+02,4.000000000000000000e+01
8.700000000000000000e+02,4.000000000000000000e+01
8.700000000000000000e+02,4.100000000000000000e+01
8.700000000000000000e+02,3.900000000000000000e+01
8.710000000000000000e+02,4.100000000000000000e+01
8.720000000000000000e+02,4.200000000000000000e+01
8.720000000000000000e+02,4.100000000000000000e+01
8.730000000000000000e+02,4.300000000000000000e+01
8.730000000000000000e+02,4.400000000000000000e+01
8.740000000000000000e+02,4.400000000000000000e+01
8.740000000000000000e+02,4.500000000000000000e+01
8.750000000000000000e+02,4.500000000000000000e+01
8.750000000000000000e+02,4.600000000000000000e+01
